Source.Name,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8
20221231172557pdf_1-14 Januari 2023.pdf,,,,,INTERNATIONAL,,,
20221231172557pdf_1-14 Januari 2023.pdf,NO,LOCATION,CITY,IATA CODE,FLIGHT PRICE,"DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE
ONE TIME CUSTOMER","DOMESTIC FLIGHT
PRICE INTO
PLANE/NOT INTO
PLANE"
20221231172557pdf_1-14 Januari 2023.pdf,,,,,,(incl. VAT+Gov Tax),(incl. VAT+Gov Tax),(incl. VAT+Gov Tax)
20221231172557pdf_1-14 Januari 2023.pdf,,,,,(USCents / Liter),(Rp / Liter),(Rp / Liter),(USCents / Liter)
20230801012421pdf_1-14 Agustus 2023.pdf,28,MOPAH,MERAUKE,MKQ,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,29,RENDANI,MANOKWARI,MKW,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,30,KERTAJATI,MAJALENGKA,KJT,84.50,"13,957.02","13,994.64",
20230801012421pdf_1-14 Agustus 2023.pdf,31,ABDURACHMAN SALEH,MALANG,MLG,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,32,WAI OTI,MAUMERE,MOF,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,33,PANIAI,NABIRE,NBX,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,34,RANAI,NATUNA,NTX,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,35,PONDOK CABE,JAKARTA,PCB,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,36,MINANGKABAU,PADANG,PDG,92.00,"15,081.15","15,121.80",
20230801012421pdf_1-14 Agustus 2023.pdf,37,DEPATI AMIR,PANGKAL PINANG,PGK,91.50,"15,125.67","15,166.44",
20230801012421pdf_1-14 Agustus 2023.pdf,38,ISKANDAR,PANGKALAN BUN,PKN,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,39,SULTAN SYARIF KASIM II,PEKANBARU,PKU,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,40,TJILIK RIWUT,PALANGKARAYA,PKY,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,41,SULTAN MAHMUD BADARUDDIN II,PALEMBANG,PLM,"91.50","15,125.67","15,166.44",
20230801012421pdf_1-14 Agustus 2023.pdf,42,MUTIARA,PALU,PLW,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,43,SUPADIO,PONTIANAK,PNK,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,44,H. ASAN,SAMPIT,SMQ,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,45,ADISUMARMO,SOLO,SOC,92.80,"15,326.01","15,367.32",
20230801012421pdf_1-14 Agustus 2023.pdf,46,SORONG DARATAN,SORONG,SOQ,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,47,ACHMAD YANI,SEMARANG,SRG,91.90,"15,170.19","15,211.08",
20230801012421pdf_1-14 Agustus 2023.pdf,48,JUANDA,SURABAYA,SUB,90.20,"14,869.68","14,909.76",
20230801012421pdf_1-14 Agustus 2023.pdf,49,RADEN INTEN II,BANDAR LAMPUNG,TKG,90.70,"15,136.80","15,177.60",
20230801012421pdf_1-14 Agustus 2023.pdf,50,KIJANG,TANJUNG PINANG,TNJ,92.60,"15,314.88","15,356.16",
20230801012421pdf_1-14 Agustus 2023.pdf,51,JUWATA,TARAKAN,TRK,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,52,BABULLAH,TERNATE,TTE,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,53,HASANUDDIN,UJUNG PANDANG,UPG,93.00,"15,337.14","15,378.48",
20230801012421pdf_1-14 Agustus 2023.pdf,54,MAU HAU,WAINGAPU,WGP,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,55,ISWAHYUDI,MADIUN,WIAR (ICAO),92.90,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,56,DUMATUBUN,TUAL,LUV,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,57,SILANGIT,SIBORONG-BORONG,DTB,91.50,"15,125.67","15,166.44",
20230801012421pdf_1-14 Agustus 2023.pdf,58,KALIMARAU,BERAU,BEJ,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,59,KOMODO,LABUAN BAJO,LBJ,92.80,"15,348.27","15,389.64",
20230801012421pdf_1-14 Agustus 2023.pdf,60,KUALANAMU,DELI SERDANG,KNO,91.70,"15,114.54","15,155.28",
20230801012421pdf_1-14 Agustus 2023.pdf,61,TAMPA PADANG,MAMUJU,MJU,93.10,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,62,F.L. TOBING,PINANGSORI,FLZ,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,63,MOZES KILANGIN,TIMIKA,TIM,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,64,H.A.S. HANANDJOEDDIN,TANJUNG PANDAN,TJQ,92.20,"15,281.49","15,322.68",
20230801012421pdf_1-14 Agustus 2023.pdf,65,BLIMBINGSARI,BANYUWANGI,BWX,93.00,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,66,TAMBOLAKA,SUMBA BARAT,TMC,92.80,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,67,BINAKA,GUNUNGSITOLI,GNS,92.00,"15,192.45","15,233.40",
20230801012421pdf_1-14 Agustus 2023.pdf,68,KULONPROGO,YOGYAKARTA,YIA,92.50,"15,292.62","15,333.84",
20230801012421pdf_1-14 Agustus 2023.pdf,69,KUABANG,HALMAHERA UTARA,KAZ,92.90,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,70,JENDERAL BESAR SOEDIRMAN,PURBALINGGA,PWL,92.80,"15,326.01","15,367.32",
20230801012421pdf_1-14 Agustus 2023.pdf,71,MATHILDA BATLAYERI,SAUMLAKI,SXK,92.50,"15,381.66","15,423.12",
20230801012421pdf_1-14 Agustus 2023.pdf,72,BUDIARTO,CURUG,BTO,93.10,"15,381.66","15,423.12",
20230815073312pdf_15-31 Agustus 2023.pdf,1,APT PRANOTO,SAMARINDA,AAP,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,2,PATTIMURA,AMBON,AMQ,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,3,SYAMSUDDIN NOOR,BANJARMASIN,BDJ,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,4,HUSEIN SASTRANEGARA,BANDUNG,BDO,92.70,"15,370.53","15,411.96",
20230815073312pdf_15-31 Agustus 2023.pdf,5,FRANS KAISIEPO,BIAK,BIK,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,6,FATMAWATI SOEKARNOPUTRI,BENGKULU,BKS,92.80,"15,426.18","15,467.76",
20230815073312pdf_15-31 Agustus 2023.pdf,7,M. SALAHUDDIN,BIMA,BMU,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,8,SEPINGGAN,BALIKPAPAN,BPN,92.50,"15,337.14","15,378.48",
20230815073312pdf_15-31 Agustus 2023.pdf,9,HANG NADIM,BATAM,BTH,92.80,"13,861.46","13,902.92",
20230815073312pdf_15-31 Agustus 2023.pdf,10,SULTAN ISKANDAR MUDA,BANDA ACEH,BTJ,93.20,"15,448.44","15,490.08",
20230815073312pdf_15-31 Agustus 2023.pdf,11,SOEKARNO HATTA,CENGKARENG,CGK,82.70,"13,689.90","13,726.80",
20230815073312pdf_15-31 Agustus 2023.pdf,12,TUNGGUL WULUNG,CILACAP,CXP,93.10,"15,437.31","15,478.92",
20230815073312pdf_15-31 Agustus 2023.pdf,13,SULTAN THAHA,JAMBI,DJB,93.10,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,14,SENTANI,JAYAPURA,DJJ,93.50,"15,448.44","15,490.08",
20230815073312pdf_15-31 Agustus 2023.pdf,15,NGURAH RAI,DENPASAR,DPS,93.10,"15,403.92","15,445.44",
20230815073312pdf_15-31 Agustus 2023.pdf,16,PINANG KAMPAI,DUMAI,DUM,93.20,"15,448.44","15,490.08",
20230815073312pdf_15-31 Agustus 2023.pdf,17,H. AROEBOESMAN,ENDE,ENE,93.30,"15,470.70","15,512.40",
20230815073312pdf_15-31 Agustus 2023.pdf,18,JALALUDDIN,GORONTALO,GTO,93.30,"15,470.70","15,512.40",
